Square_Feet,Bedrooms,Bathrooms,Floors,Year_Built,Location_Rural,Location_Suburbs,Location_Urban,Condition_Fair,Condition_Good,Condition_Poor,Price
-0.25412708832108466,0.9250852631729081,1.330428269517726,-0.8988205286189691,1.595680021462095,False,True,False,False,False,False,509900.0
0.04733056428704863,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,-1.6932193808801312,False,True,False,False,True,False,343100.0
-1.4856501123281747,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,0.9848844181699673,False,False,False,False,False,True,266300.0
-0.5812771545037748,-1.1170455606083456,-1.8549546582980583,0.6455446408294312,-1.4582979949985437,True,False,False,True,False,False,163700.0
0.09186408114961378,-1.1170455606083456,-1.8549546582980583,-0.8988205286189691,1.5486957442857776,False,False,False,False,True,False,481400.0
-1.204746390579687,0.9250852631729081,1.330428269517726,0.6455446408294312,0.32710453770152204,False,True,False,False,False,False,446400.0
0.364203665039916,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,1.6426642986384126,False,True,False,False,True,False,405600.0
-0.6395132919394368,1.946150675063535,1.330428269517726,0.6455446408294312,-0.6125810058248283,False,False,True,True,False,False,354000.0
-0.3226401911865695,-0.09598014871771877,-0.7931603490261302,0.6455446408294312,-0.847502391706416,False,False,False,False,True,False,490500.0
-0.641226119511074,-1.1170455606083456,-1.8549546582980583,0.6455446408294312,-0.8944866688827334,False,True,False,False,True,False,296300.0
1.8817688935104053,0.9250852631729081,1.330428269517726,0.6455446408294312,-0.33067534276692323,False,True,False,False,False,True,389100.0
-0.0365979867231703,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,0.23313598334888702,False,False,False,True,False,False,443500.0
-1.108828046568008,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-0.18972251123797065,False,True,False,False,True,False,310400.0
0.8232414542386645,-0.09598014871771877,0.26863396024579794,0.6455446408294312,1.7366328529910475,True,False,False,True,False,False,258600.0
-1.2766851485884458,0.9250852631729081,1.330428269517726,0.6455446408294312,-1.1763923319406386,True,False,False,True,False,False,192200.0
0.19292090787620392,-1.1170455606083456,-0.7931603490261302,-0.8988205286189691,-0.4716281742958758,False,False,False,False,True,False,476200.0
-2.0354677628236906,1.946150675063535,1.330428269517726,-0.8988205286189691,0.09218315181993446,False,False,False,False,True,False,383200.0
-1.3863061131732217,1.946150675063535,1.330428269517726,0.6455446408294312,-1.3173451634695912,False,True,False,False,True,False,284000.0
0.18093111487474406,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-0.7535338373537809,False,True,False,False,True,False,392400.0
0.7376000756568084,-1.1170455606083456,-0.7931603490261302,2.1899098102778316,-0.3776596199432407,False,False,False,False,True,False,523900.0
0.15352587372855014,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-0.18972251123797065,False,False,False,False,True,False,519500.0
-0.1410804685930347,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,1.1728215268752373,True,False,False,False,False,True,172700.0
-0.3312043290447551,-2.138110972498972,-1.8549546582980583,0.6455446408294312,-1.035439500411686,True,False,False,False,False,False,236500.0
-1.5421734221921997,-0.09598014871771877,-0.7931603490261302,0.6455446408294312,-1.6462351037038137,False,False,False,True,False,False,304500.0
-0.7611240495256725,-0.09598014871771877,0.26863396024579794,0.6455446408294312,0.7029787551120622,False,True,False,False,True,False,355800.0
-0.4956357759219187,0.9250852631729081,1.330428269517726,0.6455446408294312,0.32710453770152204,False,True,False,False,True,False,359100.0
1.0647501418394985,0.9250852631729081,1.330428269517726,-0.8988205286189691,0.7969473094646973,False,False,False,False,True,False,666300.0
0.3316599411788107,0.9250852631729081,0.26863396024579794,-0.8988205286189691,-0.8944866688827334,False,True,False,False,False,False,483300.0
-1.8333541093705101,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-1.5992508265274963,False,True,False,False,True,False,221600.0
0.31110601031916524,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,-1.4113137178222261,True,False,False,False,False,False,343600.0
-0.41855853519824826,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,0.28012026052520456,False,False,True,False,False,False,503100.0
-0.7183033602347445,1.946150675063535,1.330428269517726,-0.8988205286189691,0.04519887464361694,False,True,False,False,False,False,418700.0
0.6074251802123872,-2.138110972498972,-1.8549546582980583,-0.8988205286189691,-0.0017854025327005785,False,False,True,False,False,False,514400.0
1.0373449006933047,0.9250852631729081,1.330428269517726,-0.8988205286189691,0.9848844181699673,False,True,False,False,False,False,676600.0
0.9345752463950773,-0.09598014871771877,-0.7931603490261302,-0.8988205286189691,-0.18972251123797065,False,True,False,False,True,False,433400.0
-0.8844476346835451,-0.09598014871771877,0.26863396024579794,2.1899098102778316,1.0318686953462848,False,True,False,False,True,False,350000.0
-0.3397684669029407,0.9250852631729081,0.26863396024579794,0.6455446408294312,-1.223376609116956,False,False,False,True,False,False,378700.0
0.31795732060571374,-0.09598014871771877,-0.7931603490261302,-0.8988205286189691,1.4547271899331424,False,False,False,False,True,False,548700.0
0.9808215908292796,0.9250852631729081,1.330428269517726,-0.8988205286189691,1.4547271899331424,False,True,False,False,False,False,685600.0
-0.514476879209927,1.946150675063535,1.330428269517726,0.6455446408294312,-0.7065495601774634,True,False,False,False,True,False,296100.0
-0.21301922660179376,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,1.3607586355805075,False,False,False,False,False,False,598900.0
-1.1585000461454846,-0.09598014871771877,0.26863396024579794,0.6455446408294312,0.32710453770152204,False,True,False,False,False,False,380700.0
-1.2509927350138892,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-1.4582979949985437,False,True,False,True,False,False,227200.0
0.8129644888088418,1.946150675063535,1.330428269517726,0.6455446408294312,0.23313598334888702,False,False,True,True,False,False,456400.0
1.371346277162543,-1.1170455606083456,-0.7931603490261302,-0.8988205286189691,-0.5655967286485108,False,False,False,False,True,False,595000.0
-0.09654695173046954,-0.09598014871771877,0.26863396024579794,0.6455446408294312,0.9379001409936498,True,False,False,True,False,False,229500.0
1.0099396595471106,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,0.8439315866410148,True,False,False,False,True,False,374600.0
0.3487882168951819,0.9250852631729081,1.330428269517726,2.1899098102778316,-0.9884552232353685,False,True,False,False,False,False,506000.0
-0.6857596363736391,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,-1.0824237775880035,False,False,True,False,True,False,306300.0
0.3487882168951819,0.9250852631729081,1.330428269517726,-0.8988205286189691,0.09218315181993446,False,False,False,False,True,False,562900.0
1.5580444824709894,1.946150675063535,1.330428269517726,-0.8988205286189691,-0.42464389711955824,False,True,False,False,False,True,389700.0
-0.05886474515445287,-1.1170455606083456,-0.7931603490261302,-0.8988205286189691,0.6559944779357447,False,False,True,False,True,False,435000.0
1.5854497236171834,-1.1170455606083456,-1.8549546582980583,0.6455446408294312,0.5620259235831097,False,False,False,False,True,False,596900.0
-2.4191411388704056,1.946150675063535,1.330428269517726,-0.8988205286189691,-1.3173451634695912,False,True,False,False,True,False,223500.0
0.8232414542386645,-1.1170455606083456,-1.8549546582980583,0.6455446408294312,0.9848844181699673,False,True,False,True,False,False,358800.0
0.06788449514669408,0.9250852631729081,1.330428269517726,-0.8988205286189691,0.37408881487783957,False,True,False,False,True,False,447300.0
-0.329491501473118,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-0.7065495601774634,True,False,False,False,True,False,282900.0
0.07302297786160544,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,-0.23670678841428816,False,False,False,False,False,False,587000.0
-2.0645858315415215,0.9250852631729081,1.330428269517726,0.6455446408294312,1.50171146710946,False,False,True,True,False,False,264000.0
-0.24727577803453618,-0.09598014871771877,0.26863396024579794,0.6455446408294312,1.50171146710946,False,True,False,False,False,True,280200.0
0.34536256175190766,-0.09598014871771877,-0.7931603490261302,-0.8988205286189691,0.23313598334888702,False,False,True,False,False,True,322900.0
1.496382689892053,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,0.7499630322883797,False,True,False,False,True,False,535900.0
-0.5538719133575808,-0.09598014871771877,-0.7931603490261302,0.6455446408294312,1.0318686953462848,False,True,False,False,True,False,399200.0
-0.853616738394077,-1.1170455606083456,-1.8549546582980583,-0.8988205286189691,1.7366328529910475,True,False,False,False,True,False,220300.0
-0.5384564652128467,-0.09598014871771877,-0.7931603490261302,-0.8988205286189691,0.09218315181993446,False,True,False,False,True,False,331600.0
0.9191597982503432,1.946150675063535,1.330428269517726,-0.8988205286189691,-1.035439500411686,False,True,False,False,True,False,489800.0
0.31624449303407665,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,1.595680021462095,False,True,False,False,True,False,501400.0
-0.5658617063590407,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,-0.3776596199432407,False,False,True,False,True,False,363300.0
0.50465552591416,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-1.5992508265274963,False,True,False,False,False,True,276600.0
0.07816146057651681,0.9250852631729081,1.330428269517726,-0.8988205286189691,-1.2703608862932736,True,False,False,False,True,False,308700.0
0.973970280542731,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,-0.3776596199432407,False,True,False,False,True,False,445900.0
-0.7439957738093013,1.946150675063535,1.330428269517726,-0.8988205286189691,-0.09575395688533561,False,True,False,False,False,False,456600.0
-0.358609570190949,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-1.4582979949985437,False,False,True,False,True,False,374800.0
-0.42540984548479677,-1.1170455606083456,-0.7931603490261302,-0.8988205286189691,-1.1763923319406386,False,False,True,True,False,False,274200.0
-1.5267579740474655,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,0.04519887464361694,True,False,False,True,False,False,144800.0
0.2819879416013342,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,-0.847502391706416,True,False,False,False,False,False,343000.0
0.24601856259695468,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,1.407742912756825,False,True,False,True,False,False,388000.0
-0.016044055863524847,-0.09598014871771877,-0.7931603490261302,2.1899098102778316,-1.3643294406459086,False,False,False,True,False,False,354800.0
-0.26269122617927027,0.9250852631729081,1.330428269517726,2.1899098102778316,-1.3643294406459086,False,False,False,True,False,False,425600.0
-1.4770859744699891,-0.09598014871771877,0.26863396024579794,0.6455446408294312,0.4680573692304746,False,False,True,False,True,False,326600.0
-0.45452791420262784,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,-1.5522665493511787,True,False,False,True,False,False,181700.0
-0.37402501833568313,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,0.6559944779357447,False,False,False,False,True,False,491200.0
-0.8467654281075285,0.9250852631729081,1.330428269517726,0.6455446408294312,1.407742912756825,False,False,False,False,True,False,509300.0
-0.18732681302723694,-1.1170455606083456,-0.7931603490261302,-0.8988205286189691,0.37408881487783957,False,False,False,False,False,False,539900.0
0.3933217337577471,-1.1170455606083456,-0.7931603490261302,-0.8988205286189691,-1.3643294406459086,False,False,True,False,False,True,319400.0
1.9160254449431477,-2.138110972498972,-1.8549546582980583,2.1899098102778316,-0.9884552232353685,False,True,False,False,True,False,474500.0
0.15695152887182437,0.9250852631729081,1.330428269517726,-0.8988205286189691,1.407742912756825,False,True,False,False,True,False,501000.0
0.24259290745368042,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-1.3173451634695912,False,True,False,False,True,False,407500.0
-0.09825977930210665,-0.09598014871771877,0.26863396024579794,0.6455446408294312,1.0788529725226024,False,False,True,False,True,False,454800.0
-1.9943599011043995,0.9250852631729081,1.330428269517726,0.6455446408294312,1.595680021462095,False,False,True,False,False,False,359300.0
-0.048587779724630145,0.9250852631729081,1.330428269517726,2.1899098102778316,-1.035439500411686,False,True,False,True,False,False,365300.0
0.04047925400050015,-0.09598014871771877,-0.7931603490261302,-0.8988205286189691,1.595680021462095,False,False,False,False,False,False,696200.0
2.5086637847295914,0.9250852631729081,1.330428269517726,-0.8988205286189691,0.1861517061725695,False,True,False,False,True,False,673400.0
-0.21987053688834224,-1.1170455606083456,-0.7931603490261302,-0.8988205286189691,-0.7065495601774634,False,False,True,True,False,False,339000.0
0.2871264243162456,-1.1170455606083456,-0.7931603490261302,-0.8988205286189691,-0.6125810058248283,True,False,False,False,False,False,339200.0
-0.05715191758281575,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,0.32710453770152204,False,False,False,False,True,False,518900.0
-1.2235874938676952,-1.1170455606083456,-0.7931603490261302,-0.8988205286189691,-1.6932193808801312,False,False,False,True,False,False,261800.0
1.1521043479929918,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-1.2703608862932736,False,False,False,False,False,True,404300.0
0.7513026962299054,1.946150675063535,1.330428269517726,0.6455446408294312,1.6426642986384126,False,True,False,True,False,False,449700.0
0.7906977303775592,-2.138110972498972,-1.8549546582980583,-0.8988205286189691,0.8909158638173322,False,False,True,False,True,False,449700.0
-0.9563863926923043,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,0.6090102007594271,False,False,False,True,False,False,320500.0
1.4193054491683825,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,-1.1763923319406386,False,True,False,True,False,False,441800.0
-1.4633833538968921,1.946150675063535,1.330428269517726,-0.8988205286189691,1.0788529725226024,False,True,False,False,False,True,264700.0
0.5817327666378304,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-0.5186124514721933,False,False,False,False,True,False,527900.0
2.229472890552741,-0.09598014871771877,0.26863396024579794,0.6455446408294312,0.1861517061725695,False,True,False,False,False,False,677200.0
-1.0403149437025232,-2.138110972498972,-1.8549546582980583,0.6455446408294312,-0.0487696797090181,False,True,False,False,True,False,276600.0
-0.6035439129350574,-1.1170455606083456,-0.7931603490261302,-0.8988205286189691,-0.6595652830011458,False,True,False,True,False,False,248500.0
0.07987428814815394,1.946150675063535,1.330428269517726,0.6455446408294312,0.28012026052520456,False,False,True,False,False,False,609100.0
-0.5401692927844839,1.946150675063535,1.330428269517726,0.6455446408294312,-1.4582979949985437,False,True,False,False,True,False,376500.0
-1.615825007772596,-2.138110972498972,-1.8549546582980583,0.6455446408294312,1.50171146710946,False,False,False,False,False,False,366500.0
0.04904339185868575,1.946150675063535,1.330428269517726,0.6455446408294312,0.28012026052520456,True,False,False,False,True,False,366900.0
-1.1139665292829195,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-0.5655967286485108,False,True,False,False,True,False,281700.0
0.46526049176650613,0.9250852631729081,0.26863396024579794,0.6455446408294312,-0.8944866688827334,False,False,True,False,True,False,449300.0
-0.966663358122127,-0.09598014871771877,0.26863396024579794,0.6455446408294312,1.1728215268752373,False,False,False,True,False,False,402500.0
1.5700342754724492,-0.09598014871771877,-0.7931603490261302,2.1899098102778316,-1.129408054764321,False,False,False,False,True,False,638300.0
-0.8262114972478831,-0.09598014871771877,-0.7931603490261302,0.6455446408294312,0.28012026052520456,False,False,False,False,False,False,497300.0
-0.35347108747603767,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,-0.42464389711955824,False,False,False,False,False,False,557400.0
0.8146773163804788,-1.1170455606083456,-1.8549546582980583,0.6455446408294312,-0.8944866688827334,False,True,False,False,False,False,475700.0
-1.2869621140182685,-2.138110972498972,-1.8549546582980583,-0.8988205286189691,1.0318686953462848,True,False,False,False,True,False,193200.0
0.21176201116421225,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,1.0788529725226024,False,True,False,True,False,False,364800.0
1.3216742775850667,0.9250852631729081,1.330428269517726,0.6455446408294312,1.219805804051555,False,True,False,False,False,True,396700.0
-1.6740611452082579,-1.1170455606083456,-0.7931603490261302,2.1899098102778316,0.9379001409936498,False,True,False,False,True,False,267900.0
0.1672284943016471,-0.09598014871771877,0.26863396024579794,2.1899098102778316,0.6559944779357447,False,False,False,False,True,False,534400.0
0.24430573502531755,1.946150675063535,1.330428269517726,-0.8988205286189691,0.8909158638173322,False,True,False,True,False,False,390400.0
0.7821335925193735,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,-0.4716281742958758,False,True,False,True,False,False,357700.0
-1.2938134243048172,-0.09598014871771877,-0.7931603490261302,-0.8988205286189691,-0.23670678841428816,False,False,True,False,True,False,356600.0
-1.379454802886673,-0.09598014871771877,-0.7931603490261302,2.1899098102778316,-1.3173451634695912,True,False,False,False,True,False,171800.0
0.5149324913439827,0.9250852631729081,1.330428269517726,2.1899098102778316,1.4547271899331424,False,True,False,False,False,False,597900.0
0.2837007691729713,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,0.4210730920541571,False,True,False,False,True,False,379400.0
0.23574159716713194,-0.09598014871771877,0.26863396024579794,0.6455446408294312,1.407742912756825,True,False,False,False,True,False,305800.0
0.33337276875044786,0.9250852631729081,1.330428269517726,0.6455446408294312,-0.5186124514721933,False,False,True,False,True,False,490900.0
-0.7217290153780187,1.946150675063535,1.330428269517726,0.6455446408294312,-1.3643294406459086,False,True,False,False,False,False,432100.0
0.2169004938791236,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,-1.4582979949985437,True,False,False,False,True,False,286600.0
0.27856228645805997,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,-0.6125810058248283,False,False,False,False,False,False,587400.0
-0.7559855668107611,-0.09598014871771877,-0.7931603490261302,0.6455446408294312,0.5150416464067922,True,False,False,False,False,False,308600.0
1.8954715140835021,0.9250852631729081,1.330428269517726,0.6455446408294312,0.37408881487783957,False,False,False,False,False,False,895300.0
0.46526049176650613,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,-1.129408054764321,False,True,False,False,True,False,390400.0
-1.2458542522989777,-2.138110972498972,-1.8549546582980583,2.1899098102778316,1.50171146710946,True,False,False,True,False,False,161700.0
0.6519586970749524,1.946150675063535,1.330428269517726,-0.8988205286189691,-0.5655967286485108,False,True,False,True,False,False,445700.0
-1.023186667986152,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-0.8005181145300984,False,True,False,True,False,False,235400.0
0.7872720752342849,-0.09598014871771877,0.26863396024579794,0.6455446408294312,1.3607586355805075,False,True,False,True,False,False,385900.0
1.1692326237093629,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,1.7366328529910475,True,False,False,True,False,False,280700.0
-0.8656065313955369,-0.09598014871771877,0.26863396024579794,0.6455446408294312,0.37408881487783957,False,False,True,False,True,False,373500.0
0.9688317978278197,-0.09598014871771877,-0.7931603490261302,-0.8988205286189691,0.4680573692304746,False,False,True,False,True,False,501800.0
0.4018858716159327,-0.09598014871771877,-0.7931603490261302,-0.8988205286189691,1.219805804051555,False,True,False,False,True,False,451200.0
0.8232414542386645,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,0.8439315866410148,False,False,True,True,False,False,416300.0
1.9280152379446076,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-0.847502391706416,False,True,False,False,True,False,558400.0
-0.2746810191807301,1.946150675063535,1.330428269517726,-0.8988205286189691,-0.09575395688533561,False,True,False,False,True,False,402100.0
-0.797093428530052,-2.138110972498972,-1.8549546582980583,0.6455446408294312,0.7499630322883797,False,False,True,False,True,False,322100.0
-0.9358324618326588,1.946150675063535,1.330428269517726,-0.8988205286189691,-0.5186124514721933,False,True,False,False,False,False,442000.0
-0.8604680486806255,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-1.0824237775880035,False,False,False,True,False,False,345300.0
-0.1016854344453809,0.9250852631729081,1.330428269517726,0.6455446408294312,0.37408881487783957,False,False,False,True,False,False,451100.0
0.32823428603553645,0.9250852631729081,1.330428269517726,-0.8988205286189691,0.32710453770152204,False,False,False,False,True,False,568700.0
0.26314683831332586,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,1.3137743584041899,True,False,False,True,False,False,288100.0
0.8283799369535758,0.9250852631729081,0.26863396024579794,0.6455446408294312,0.6559944779357447,False,True,False,False,True,False,518700.0
-0.009192745576976363,0.9250852631729081,0.26863396024579794,0.6455446408294312,0.28012026052520456,False,False,True,False,True,False,447500.0
1.4724031038891332,-0.09598014871771877,-0.7931603490261302,0.6455446408294312,-0.6595652830011458,False,True,False,False,True,False,496300.0
-0.29352212246873843,-0.09598014871771877,0.26863396024579794,0.6455446408294312,0.8909158638173322,False,True,False,True,False,False,317300.0
2.774152058333345,-0.09598014871771877,-0.7931603490261302,0.6455446408294312,-0.847502391706416,False,True,False,False,True,False,602500.0
0.6211278007854841,0.9250852631729081,1.330428269517726,2.1899098102778316,0.8439315866410148,False,False,True,False,True,False,537700.0
-0.9032887379715535,0.9250852631729081,0.26863396024579794,0.6455446408294312,1.0788529725226024,False,True,False,False,True,False,397300.0
-1.122530667141105,0.9250852631729081,1.330428269517726,-0.8988205286189691,1.0318686953462848,True,False,False,True,False,False,265200.0
0.47382462962469174,-0.09598014871771877,-0.7931603490261302,-0.8988205286189691,-0.18972251123797065,False,False,True,True,False,False,382200.0
-0.25241426074944756,0.9250852631729081,1.330428269517726,-0.8988205286189691,-0.847502391706416,False,True,False,False,False,True,283400.0
0.7119076620822515,-1.1170455606083456,-1.8549546582980583,0.6455446408294312,-0.42464389711955824,False,True,False,False,False,True,276700.0
0.46354766419486904,-0.09598014871771877,-0.7931603490261302,-0.8988205286189691,0.7029787551120622,True,False,False,False,False,False,404400.0
-0.09654695173046954,-2.138110972498972,-1.8549546582980583,2.1899098102778316,0.5620259235831097,False,False,True,False,False,True,295500.0
-0.8930117725417308,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-0.0017854025327005785,False,False,False,False,True,False,426400.0
-1.5781428011965792,-0.09598014871771877,-0.7931603490261302,0.6455446408294312,-0.5186124514721933,False,True,False,False,False,False,319100.0
-0.48022032777718465,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,0.13916742899625198,False,False,True,True,False,False,328400.0
0.8574980056714069,-0.09598014871771877,-0.7931603490261302,-0.8988205286189691,0.04519887464361694,False,False,True,False,True,False,477100.0
0.19805939059111527,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,0.7969473094646973,False,False,False,False,False,False,677700.0
-1.3023775621630027,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,-0.7065495601774634,True,False,False,False,False,False,280700.0
0.15523870130018724,-1.1170455606083456,-0.7931603490261302,-0.8988205286189691,-0.9884552232353685,True,False,False,False,True,False,266400.0
0.37448063046973873,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-0.42464389711955824,False,False,False,False,True,False,507100.0
-0.9306939791177474,-1.1170455606083456,-1.8549546582980583,0.6455446408294312,-0.09575395688533561,True,False,False,False,False,False,283800.0
0.13639759801217893,-1.1170455606083456,-0.7931603490261302,0.6455446408294312,1.0788529725226024,False,False,False,False,True,False,495400.0
0.0370535988572259,-0.09598014871771877,0.26863396024579794,0.6455446408294312,0.37408881487783957,False,False,False,False,False,False,589100.0
-1.1961822527215011,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,0.4210730920541571,False,False,False,False,True,False,386300.0
0.34536256175190766,-0.09598014871771877,0.26863396024579794,0.6455446408294312,1.6426642986384126,False,False,False,False,True,False,542800.0
0.5543275254916364,-0.09598014871771877,-0.7931603490261302,0.6455446408294312,0.8439315866410148,False,False,True,False,False,False,588800.0
1.0904425554140553,-0.09598014871771877,-0.7931603490261302,-0.8988205286189691,-0.5186124514721933,False,False,False,False,False,False,689200.0
1.0613244866962244,0.9250852631729081,1.330428269517726,0.6455446408294312,-0.5655967286485108,False,True,False,False,True,False,482100.0
-1.4376909403223352,-0.09598014871771877,-0.7931603490261302,-0.8988205286189691,1.3137743584041899,False,False,False,False,False,True,261600.0
-0.9855044614101354,-0.09598014871771877,-0.7931603490261302,0.6455446408294312,-1.4582979949985437,False,True,False,False,True,False,279200.0
0.5080811810574342,-2.138110972498972,-1.8549546582980583,2.1899098102778316,-0.6595652830011458,False,False,False,False,True,False,452500.0
0.506368353485797,-0.09598014871771877,-0.7931603490261302,-0.8988205286189691,1.2667900812278725,False,False,True,False,True,False,478400.0
0.5080811810574342,-0.09598014871771877,0.26863396024579794,0.6455446408294312,0.28012026052520456,False,False,False,False,False,False,671100.0
3.93716197947495,-0.09598014871771877,0.26863396024579794,0.6455446408294312,-0.6595652830011458,True,False,False,False,False,False,602600.0
0.5646044909214591,-0.09598014871771877,-0.7931603490261302,2.1899098102778316,-0.33067534276692323,False,False,True,False,True,False,487600.0
1.1452530377064432,-0.09598014871771877,0.26863396024579794,-0.8988205286189691,-0.8944866688827334,False,False,False,True,False,False,490100.0
0.958554832397997,-0.09598014871771877,-0.7931603490261302,0.6455446408294312,-0.7535338373537809,True,False,False,False,True,False,327100.0
0.646820214360041,0.9250852631729081,0.26863396024579794,-0.8988205286189691,0.9379001409936498,False,False,False,False,True,False,624400.0
-0.3466197771894892,0.9250852631729081,1.330428269517726,-0.8988205286189691,-0.6595652830011458,False,False,False,False,True,False,486000.0
0.7581540065164538,0.9250852631729081,0.26863396024579794,-0.8988205286189691,0.37408881487783957,False,False,False,False,True,False,616100.0
